,L,R,F,M,C
1511,114.43333333333334,0.23333333333333334,42,65658,0.903884675
1512,54.833333333333336,0.5,60,81648,0.72681964
1513,81.6,6.7,47,90546,0.654768847
1514,81.5,0.1,81,78220,0.757902455
1515,97.36666666666666,0.13333333333333333,62,68784,0.861806234
1516,57.96666666666667,0.13333333333333333,45,78301,0.757046909
1517,27.166666666666668,1.5333333333333334,42,60518,0.97947718
1518,88.23333333333333,2.066666666666667,42,85269,0.694923947
1519,18.5,6.633333333333334,7,53692,1.103162482
1520,86.93333333333334,0.8333333333333334,49,72864,0.8127250770000001
1521,49.06666666666667,0.06666666666666667,64,101898,0.581049186
1522,32.666666666666664,0.23333333333333334,29,41192,1.437351185
1523,72.26666666666667,0.26666666666666666,27,45867,1.290050145
1524,98.4,0.8666666666666667,33,71908,0.8227040109999999
1525,82.53333333333333,0.5666666666666667,60,83201,0.7107645340000001
1526,90.63333333333334,0.16666666666666666,71,74124,0.797750121
1527,89.3,0.1,45,81578,0.7247199000000001
1528,33.53333333333333,0.4666666666666667,40,64345,0.918675888
1529,61.6,0.36666666666666664,48,78250,0.755420703
1530,57.93333333333333,0.43333333333333335,68,75428,0.78270324
1531,97.03333333333333,0.03333333333333333,91,72913,0.809087268
1532,107.0,9.3,30,66574,0.8859158229999999
1533,27.666666666666668,0.13333333333333333,55,72305,0.815335316
1534,96.86666666666666,1.1,61,80829,0.72922268
1535,99.66666666666667,2.2666666666666666,31,52138,1.12996375
1536,96.5,0.06666666666666667,85,76910,0.7656638929999999
1537,94.33333333333333,0.7333333333333333,76,80079,0.7351777620000001
1538,31.4,0.13333333333333333,65,79988,0.7356728509999999
1539,77.36666666666666,0.06666666666666667,68,80245,0.733140507
1540,26.833333333333332,0.6333333333333333,109,83362,0.705422615
1541,96.56666666666666,0.5,90,63771,0.921863543
1542,88.53333333333333,0.3,41,83804,0.701363897
1543,30.266666666666666,4.866666666666666,67,87169,0.67426218
1544,72.73333333333333,0.8333333333333334,57,72377,0.8114199259999999
1545,39.06666666666667,8.866666666666667,7,85624,0.685714286
1546,55.9,0.3,32,46358,1.266520342
1547,27.233333333333334,2.066666666666667,47,87515,0.670796435
1548,81.56666666666666,1.2666666666666666,33,50530,1.161700178
1549,44.233333333333334,0.8666666666666667,49,78353,0.7488319529999999
1550,20.133333333333333,0.06666666666666667,67,96735,0.60650106
1551,21.033333333333335,0.3333333333333333,54,78534,0.746956605
1552,63.666666666666664,0.36666666666666664,16,81414,0.720098386
1553,31.966666666666665,0.7333333333333333,51,79538,0.7369657270000001
1554,12.4,1.0333333333333334,17,95007,0.616385003
1555,82.63333333333334,1.3666666666666667,82,69588,0.8413657529999999
1556,54.8,0.6,39,69083,0.847488528
1557,23.866666666666667,0.7666666666666667,41,68390,0.856000731
1558,24.533333333333335,0.23333333333333334,56,92694,0.631503441
1559,44.8,0.3333333333333333,24,97867,0.5980096460000001
1560,93.46666666666667,0.16666666666666666,37,41818,1.39931441
1561,75.66666666666667,0.4666666666666667,39,83226,0.703076923
1562,28.733333333333334,1.2666666666666666,65,89309,0.654886518
1563,53.6,0.5333333333333333,27,46514,1.257314572
1564,67.73333333333333,0.6,64,79497,0.73549656
1565,16.1,0.2,29,68743,0.850526308
1566,57.733333333333334,0.3,34,85416,0.684334083
1567,80.63333333333334,2.2666666666666666,46,73101,0.799320392
1568,30.833333333333332,0.5333333333333333,38,54795,1.0661407059999999
1569,90.56666666666666,0.6666666666666666,43,75115,0.777458963
1570,30.466666666666665,0.2,52,68969,0.84672592
1571,81.7,0.6,57,75446,0.77384858
1572,93.3,0.5333333333333333,47,65982,0.884623079
1573,79.66666666666667,0.8666666666666667,21,45128,1.29325585
1574,47.46666666666667,0.4666666666666667,47,63694,0.916174522
1575,82.23333333333333,0.5,45,74632,0.781728347
1576,82.0,0.03333333333333333,35,63799,0.9143720120000001
1577,46.9,0.2,80,73557,0.792120532
1578,76.1,0.6,18,80843,0.7207040809999999
1579,64.7,1.2666666666666666,20,53323,1.092643137
1580,70.46666666666667,1.0,56,74586,0.781062934
1581,103.6,0.13333333333333333,49,73499,0.792537449
1582,53.96666666666667,0.5666666666666667,68,76061,0.765782596
1583,53.1,2.566666666666667,6,73392,0.793333333
1584,56.266666666666666,0.06666666666666667,54,127679,0.455938643
1585,40.6,1.3333333333333333,21,67830,0.858095238
1586,88.4,0.13333333333333333,49,64070,0.9083255809999999
1587,95.33333333333333,0.06666666666666667,68,87081,0.668273676
1588,111.43333333333334,0.43333333333333335,70,85202,0.6820233090000001
1589,75.13333333333334,0.6666666666666666,36,71104,0.816660666
1590,48.2,0.36666666666666664,25,43499,1.33482149
1591,106.8,0.43333333333333335,64,68124,0.8517359520000001
1592,109.83333333333333,0.03333333333333333,51,69907,0.829807172
1593,58.03333333333333,0.8666666666666667,53,83854,0.691750662
1594,51.13333333333333,0.03333333333333333,37,77711,0.746388928
1595,66.2,1.2666666666666666,33,41928,1.382889239
1596,87.16666666666667,0.2,22,46757,1.239995509
1597,23.266666666666666,1.0,41,80545,0.719569433
1598,23.8,0.16666666666666666,66,92015,0.629454002
1599,44.766666666666666,0.03333333333333333,90,93966,0.616375817
1600,94.36666666666666,0.16666666666666666,63,70879,0.8170829159999999
1601,83.9,0.7666666666666667,35,55902,1.035714465
1602,82.36666666666666,0.1,35,85251,0.679067812
1603,68.8,2.3333333333333335,17,46397,1.246928896
1604,112.63333333333334,2.2666666666666666,41,69717,0.829597085
1605,62.86666666666667,0.2,64,72921,0.792919598
1606,29.366666666666667,0.26666666666666666,54,63845,0.905549064
1607,23.4,0.23333333333333334,50,83834,0.6893688720000001
1608,75.76666666666667,0.4,47,63477,0.9102369359999999
1609,73.0,4.033333333333333,12,75167,0.768661248
1610,90.96666666666667,0.03333333333333333,55,85186,0.678248304
1611,74.73333333333333,1.9666666666666666,26,38789,1.4891899769999999
1612,12.266666666666667,0.4,14,102944,0.560795287
1613,98.86666666666666,1.6666666666666667,21,43318,1.332436401
1614,26.533333333333335,0.03333333333333333,76,73126,0.7892203870000001
1615,106.9,0.16666666666666666,29,41143,1.40125003
1616,84.66666666666667,0.7666666666666667,32,84122,0.685331899
1617,77.63333333333334,1.4333333333333333,54,74377,0.775025209
1618,73.76666666666667,0.4,32,55766,1.033650432
1619,68.46666666666667,0.1,72,64322,0.8958609809999999
1620,45.4,1.4666666666666666,37,76634,0.751621995
1621,47.86666666666667,0.23333333333333334,31,81933,0.702903226
1622,60.833333333333336,0.13333333333333333,31,73550,0.782758532
1623,112.23333333333333,0.8333333333333334,55,73722,0.7808144109999999
1624,73.76666666666667,0.36666666666666664,40,81847,0.7030596109999999
1625,81.76666666666667,1.9,34,45522,1.263444269
1626,39.666666666666664,2.566666666666667,5,61160,0.94
1627,51.06666666666667,4.4,18,106154,0.5413759260000001
1628,47.8,0.36666666666666664,60,85903,0.6685619829999999
1629,95.9,0.03333333333333333,81,72708,0.789687105
1630,37.833333333333336,0.6333333333333333,63,72722,0.789229257
1631,47.43333333333333,0.16666666666666666,53,74641,0.7688294640000001
1632,66.2,0.13333333333333333,50,68689,0.8351948640000001
1633,81.96666666666667,0.4,32,40592,1.413034834
1634,86.0,0.1,59,70019,0.818839029
1635,111.43333333333334,0.06666666666666667,38,53772,1.066208436
1636,103.06666666666666,0.1,76,73422,0.780757266
1637,97.3,0.16666666666666666,98,76335,0.7507427790000001
1638,90.96666666666667,0.4666666666666667,41,79016,0.7251879370000001
1639,73.13333333333334,0.7333333333333333,37,61733,0.928196103
1640,46.766666666666666,0.7,44,43446,1.3188620359999998
1641,22.6,0.23333333333333334,27,75917,0.754722131
1642,74.83333333333333,0.26666666666666666,62,76996,0.744064886
1643,81.63333333333334,1.6,46,65102,0.879509078
1644,28.8,0.23333333333333334,55,82964,0.690070392
1645,94.03333333333333,8.7,8,87591,0.653613956
1646,49.233333333333334,0.13333333333333333,63,69155,0.827563155
1647,23.033333333333335,0.23333333333333334,57,88153,0.64904609
1648,92.73333333333333,0.06666666666666667,40,66718,0.857412992
1649,81.83333333333333,2.6,24,76925,0.7431023720000001
1650,67.46666666666667,0.26666666666666666,57,76907,0.7432098509999999
1651,69.03333333333333,2.7666666666666666,34,71479,0.7996450709999999
1652,40.13333333333333,0.4666666666666667,69,72453,0.7888588459999999
1653,95.33333333333333,0.43333333333333335,63,83598,0.68333764
1654,20.6,3.3666666666666667,44,81708,0.6989859009999999
1655,30.6,0.16666666666666666,49,90688,0.629715288
1656,23.9,0.6666666666666666,59,79093,0.7218104000000001
1657,52.86666666666667,0.6666666666666666,29,76647,0.744482759
1658,63.266666666666666,0.23333333333333334,63,72647,0.7853258909999999
1659,35.733333333333334,0.26666666666666666,55,75656,0.753726208
1660,81.06666666666666,0.9333333333333333,41,67470,0.8447689340000001
1661,74.13333333333334,0.5,62,91815,0.620526385
1662,53.6,0.3333333333333333,71,67878,0.839344559
1663,106.36666666666666,2.466666666666667,59,74381,0.765892499
1664,73.86666666666666,0.06666666666666667,95,76451,0.744784633
1665,109.8,0.13333333333333333,47,65003,0.87572589
1666,65.23333333333333,0.8666666666666667,20,40490,1.405455668
1667,27.166666666666668,0.1,71,76763,0.741266105
1668,78.56666666666666,4.9,10,76380,0.744669809
1669,68.9,0.2,89,84070,0.676331985
1670,27.466666666666665,0.43333333333333335,45,68998,0.822271805
1671,105.26666666666667,0.3,41,62887,0.90209948
1672,114.03333333333333,0.5666666666666667,69,92179,0.615404159
1673,34.46666666666667,0.8,68,69358,0.8177601720000001
1674,96.56666666666666,0.4,45,74402,0.7622874390000001
1675,111.63333333333334,2.6,24,39737,1.427256713
1676,56.6,0.36666666666666664,56,85000,0.666922235
1677,96.96666666666667,0.6666666666666666,57,83433,0.679352175
1678,21.0,0.16666666666666666,48,74967,0.75562074
1679,22.233333333333334,0.7666666666666667,32,48252,1.173499337
1680,79.86666666666666,0.1,51,77156,0.733756545
1681,73.06666666666666,1.9,25,43886,1.289499613
1682,111.6,0.13333333333333333,39,62937,0.899042217
1683,102.66666666666667,0.7666666666666667,35,92839,0.609367723
1684,41.96666666666667,0.03333333333333333,96,81229,0.6964122420000001
1685,106.06666666666666,0.7,46,80667,0.7012313590000001
1686,48.4,0.1,73,74367,0.760014926
1687,37.53333333333333,0.6,72,68331,0.827066485
1688,63.8,4.866666666666666,58,64221,0.8799842729999999
1689,110.26666666666667,0.6666666666666666,44,85760,0.658901819
1690,113.76666666666667,0.03333333333333333,45,86458,0.6533965620000001
1691,72.0,0.6333333333333333,66,82541,0.68432585
1692,92.66666666666667,1.2,42,79751,0.7081476090000001
1693,47.333333333333336,0.5333333333333333,59,80298,0.703297965
1694,42.333333333333336,1.1,51,81263,0.694876512
1695,66.63333333333334,0.4666666666666667,39,66327,0.85130128
1696,102.13333333333334,0.4,31,38651,1.4606835530000002
1697,90.23333333333333,0.2,60,84179,0.670326922
1698,56.46666666666667,6.233333333333333,45,69685,0.809556576
1699,44.03333333333333,0.3,62,63825,0.8836951040000001
1700,13.966666666666667,0.9666666666666667,44,68508,0.822996438
1701,99.8,0.2,64,65406,0.861653518
1702,55.233333333333334,0.03333333333333333,53,75672,0.74474178
1703,50.46666666666667,0.5,59,75046,0.750699837
1704,70.06666666666666,0.06666666666666667,44,88633,0.635538005
1705,87.66666666666667,0.3,63,82031,0.6864893759999999
1706,33.6,1.8333333333333333,28,78729,0.715280646
1707,61.56666666666667,0.06666666666666667,55,69808,0.806595233
1708,44.733333333333334,0.26666666666666666,43,74894,0.751682244
1709,91.56666666666666,0.03333333333333333,97,82733,0.6804539909999999
1710,101.43333333333334,0.9,16,61636,0.913205432
1711,50.233333333333334,0.7,65,100156,0.561892348
1712,24.3,5.433333333333334,6,73392,0.7666666670000001
1713,42.0,0.13333333333333333,74,72093,0.7804754970000001
1714,55.13333333333333,0.03333333333333333,44,61371,0.9168209740000001
1715,62.93333333333333,0.4,18,46690,1.204624545
1716,40.766666666666666,0.4,61,71268,0.789186732
1717,82.7,0.6,61,83349,0.674546305
1718,85.43333333333334,0.1,48,51733,1.086691474
1719,55.53333333333333,0.9,39,61168,0.91878564
1720,53.766666666666666,3.6333333333333333,29,67347,0.834418311
1721,48.06666666666667,1.0666666666666667,40,71180,0.78941964
1722,36.5,0.2,69,71466,0.786237092
1723,88.56666666666666,2.2666666666666666,56,78490,0.7158533570000001
1724,34.43333333333333,0.26666666666666666,47,76300,0.736197903
1725,19.966666666666665,2.1666666666666665,46,95433,0.588578374
1726,48.666666666666664,0.4666666666666667,56,66389,0.8460531109999999
1727,94.43333333333334,0.03333333333333333,31,75246,0.745776785
1728,93.3,0.16666666666666666,15,80603,0.696142575
1729,79.4,0.06666666666666667,51,70932,0.7908898659999999
1730,61.86666666666667,0.23333333333333334,70,59909,0.936210085
1731,73.5,1.6,72,75203,0.745592995
1732,85.7,0.36666666666666664,36,80368,0.6974686440000001
1733,39.1,0.03333333333333333,63,69106,0.810884583
1734,70.33333333333333,0.16666666666666666,85,62227,0.900294406
1735,83.93333333333334,0.03333333333333333,72,79481,0.7048075640000001
1736,23.3,9.6,30,79478,0.7046278220000001
1737,17.733333333333334,0.13333333333333333,76,106400,0.526315789
1738,84.7,11.8,21,39508,1.4171977830000002
1739,107.46666666666667,0.06666666666666667,59,80323,0.6969155779999999
1740,92.1,0.1,56,76547,0.7312887509999999
1741,28.833333333333332,0.26666666666666666,50,80994,0.691065881
1742,18.6,0.03333333333333333,50,83103,0.673498189
1743,111.43333333333334,0.36666666666666664,69,76532,0.73099919
1744,29.7,13.766666666666667,54,79160,0.7060800909999999
1745,27.366666666666667,0.6333333333333333,58,62719,0.891100783
1746,93.9,0.03333333333333333,51,73629,0.7586946720000001
1747,30.4,0.3,61,69082,0.808590805
1748,91.16666666666667,0.43333333333333335,50,55778,1.000959697
1749,47.06666666666667,1.1333333333333333,47,72918,0.765313366
1750,28.9,13.5,8,85808,0.6502144320000001
1751,79.76666666666667,0.3,72,80691,0.6914398140000001
1752,27.3,0.13333333333333333,70,85144,0.654763812
1753,42.93333333333333,0.16666666666666666,64,72112,0.77303722
1754,97.46666666666667,0.13333333333333333,49,91281,0.610603192
1755,35.06666666666667,0.7333333333333333,34,50289,1.107902722
1756,25.7,0.8333333333333334,38,63860,0.8721916690000001
1757,91.76666666666667,0.8,21,78418,0.710221633
1758,16.733333333333334,0.5666666666666667,64,86513,0.6437068420000001
1759,94.63333333333334,0.03333333333333333,77,74127,0.75117501
1760,54.96666666666667,0.06666666666666667,104,84578,0.658278039
1761,79.4,0.2,44,79843,0.696777175
1762,40.333333333333336,2.2333333333333334,83,70100,0.7932300999999999
1763,56.56666666666667,3.033333333333333,6,62468,0.890073638
1764,82.86666666666666,0.5333333333333333,81,75769,0.733546437
1765,21.633333333333333,0.9,38,60286,0.921759447
1766,68.66666666666667,0.7666666666666667,71,94420,0.588499682
1767,106.86666666666666,0.8666666666666667,33,64140,0.8662906140000001
1768,82.83333333333333,1.1,54,69289,0.801744144
1769,15.266666666666667,1.9666666666666666,9,55777,0.995776395
1770,89.83333333333333,0.03333333333333333,43,71266,0.7789986809999999
1771,41.333333333333336,1.6333333333333333,47,64549,0.860040125
1772,43.233333333333334,0.8333333333333334,28,37966,1.462118738
1773,36.93333333333333,0.5666666666666667,42,71691,0.774258973
1774,65.56666666666666,0.3,58,70720,0.7847278
1775,104.6,3.2333333333333334,29,40512,1.369818325
1776,47.13333333333333,0.3333333333333333,52,69546,0.79788701
1777,86.1,0.06666666666666667,63,80760,0.68665899
1778,102.03333333333333,0.23333333333333334,78,63841,0.8683429140000001
1779,56.6,0.06666666666666667,174,68891,0.8046627279999999
1780,26.133333333333333,0.3333333333333333,67,73322,0.755922506
1781,50.06666666666667,0.5,53,70809,0.782651358
1782,70.8,0.16666666666666666,71,72608,0.763069772
1783,66.33333333333333,0.06666666666666667,41,72573,0.76296529
1784,98.26666666666667,0.2,52,65494,0.84519101
1785,97.16666666666667,2.533333333333333,36,60161,0.9200920859999999
1786,29.066666666666666,0.6,50,82644,0.669776269
1787,49.833333333333336,1.9333333333333333,39,59983,0.922404515
1788,90.93333333333334,1.8666666666666667,21,39984,1.3836584630000002
1789,96.06666666666666,0.4,47,84222,0.656885256
1790,86.06666666666666,0.5333333333333333,20,43133,1.2825847959999999
1791,104.76666666666667,1.1,51,77134,0.71721018
1792,86.23333333333333,0.03333333333333333,53,68853,0.80343253
1793,17.933333333333334,0.03333333333333333,49,81236,0.6809546259999999
1794,102.86666666666666,1.2333333333333334,50,85464,0.647232636
1795,75.53333333333333,0.23333333333333334,32,38568,1.4333781890000001
1796,113.76666666666667,1.3,30,80091,0.6901676840000001
1797,82.53333333333333,2.2,32,39703,1.392156512
1798,16.5,0.7333333333333333,61,87434,0.632155683
1799,25.133333333333333,0.3,46,71424,0.773761061
1800,77.36666666666666,0.1,72,76714,0.720287692
1801,75.3,0.26666666666666666,28,39634,1.3931301409999999
1802,94.66666666666667,0.1,30,82401,0.6699134720000001
1803,24.533333333333335,0.16666666666666666,39,50287,1.09740768
1804,75.83333333333333,0.5333333333333333,27,41594,1.326618262
1805,96.36666666666666,3.8,24,39764,1.3875231369999999
1806,36.6,3.1,7,85624,0.644285714
1807,49.13333333333333,0.16666666666666666,30,81736,0.6749196190000001
1808,83.73333333333333,0.2,46,64070,0.860966287
1809,12.6,0.3,12,69857,0.7894326979999999
1810,75.46666666666667,0.06666666666666667,36,38524,1.431433133
1811,34.233333333333334,0.16666666666666666,49,91574,0.602134012
1812,24.733333333333334,0.5333333333333333,66,74480,0.740179108
1813,52.666666666666664,0.36666666666666664,64,104131,0.52925853
1814,62.833333333333336,0.2,42,71762,0.767894568
1815,97.86666666666666,0.16666666666666666,62,62432,0.882587295
1816,97.16666666666667,1.9666666666666666,31,67038,0.8215737340000001
1817,95.7,0.4666666666666667,53,82420,0.668129095
1818,24.133333333333333,0.3,47,56774,0.969595237
1819,98.36666666666666,1.2,28,46337,1.187985195
1820,51.03333333333333,2.3333333333333335,35,61578,0.8939330609999999
1821,50.666666666666664,0.8,68,76495,0.719430812
1822,20.2,0.16666666666666666,52,77850,0.7068114320000001
1823,60.06666666666667,0.06666666666666667,95,62435,0.881219028
1824,29.066666666666666,0.4,55,61764,0.8902412409999999
1825,78.76666666666667,0.6,66,70001,0.7853382090000001
1826,101.3,1.2666666666666666,85,77413,0.70946456
1827,38.0,0.7333333333333333,63,68137,0.805492023
1828,72.43333333333334,0.2,60,90640,0.605253641
1829,42.06666666666667,4.866666666666666,12,84678,0.647776046
1830,73.63333333333334,0.13333333333333333,53,70758,0.775084089
1831,79.03333333333333,3.0,29,43510,1.259702597
1832,53.166666666666664,0.2,22,38318,1.4296281119999998
1833,90.23333333333333,0.06666666666666667,72,71784,0.763005823
1834,68.8,1.0333333333333334,34,46983,1.165268501
1835,69.56666666666666,0.03333333333333333,76,66323,0.825049832
1836,87.86666666666666,0.36666666666666664,68,84174,0.650000713
1837,65.0,1.2666666666666666,47,77084,0.7097193970000001
1838,101.23333333333333,0.6,55,69597,0.7860591690000001
1839,21.566666666666666,2.7,6,73392,0.745
1840,32.8,0.3333333333333333,46,61573,0.887718318
1841,96.0,2.1666666666666665,39,72327,0.7555741290000001
1842,85.06666666666666,2.0,43,60055,0.9099027559999999
1843,75.76666666666667,0.03333333333333333,24,65492,0.834027209
1844,113.5,1.1333333333333333,53,60147,0.908051939
1845,89.8,2.2333333333333334,43,63973,0.853737827
1846,58.86666666666667,0.13333333333333333,62,72933,0.748585825
1847,27.333333333333332,9.333333333333334,6,53572,1.01873068
1848,54.93333333333333,0.3333333333333333,114,82801,0.659096267
1849,34.733333333333334,0.4666666666666667,61,64379,0.847582907
1850,86.3,0.4,52,64867,0.841186428
1851,55.3,0.6,44,68928,0.7912877209999999
1852,97.93333333333334,0.8333333333333334,54,76493,0.712893598
1853,33.333333333333336,2.8333333333333335,12,76027,0.717172452
1854,101.6,5.133333333333334,25,65115,0.837251478
1855,22.5,0.9,29,80529,0.676881744
1856,30.3,4.766666666666667,31,71469,0.7623522090000001
1857,26.966666666666665,0.2,43,75284,0.723608336
1858,57.3,0.5333333333333333,52,74029,0.7358636479999999
1859,88.2,3.1666666666666665,23,40062,1.3597593730000002
1860,104.93333333333334,0.5,59,61407,0.887042682
1861,63.13333333333333,0.8,56,67116,0.8110976520000001
1862,99.76666666666667,0.06666666666666667,43,54877,0.9919786070000001
1863,110.73333333333333,0.13333333333333333,27,68470,0.7949893379999999
1864,83.3,0.23333333333333334,69,75480,0.720937467
1865,41.43333333333333,0.06666666666666667,77,56973,0.954623243
1866,46.43333333333333,0.8333333333333334,45,80124,0.6787525590000001
1867,91.13333333333334,0.03333333333333333,63,68917,0.788672461
1868,111.66666666666667,5.033333333333333,24,57573,0.94360082
1869,78.43333333333334,0.26666666666666666,38,78590,0.691248759
1870,86.6,0.5,54,79184,0.686011189
1871,104.23333333333333,0.03333333333333333,85,78884,0.688358603
1872,21.266666666666666,0.43333333333333335,22,72667,0.74724304
1873,68.2,0.7,24,71665,0.75735059
1874,27.7,0.43333333333333335,49,78672,0.689859543
1875,39.93333333333333,3.4,25,71043,0.7638668129999999
1876,91.1,0.7,45,65606,0.8271630640000001
1877,35.46666666666667,4.7,24,92065,0.589396079
1878,108.5,0.26666666666666666,24,41244,1.315569295
1879,29.733333333333334,0.2,8,57464,0.943893568
1880,36.666666666666664,0.06666666666666667,43,69691,0.778118265
1881,94.93333333333334,0.06666666666666667,63,77086,0.703105622
1882,79.9,0.06666666666666667,101,70218,0.771874733
1883,27.033333333333335,7.133333333333334,9,56255,0.9634105409999999
1884,36.86666666666667,0.3,48,68401,0.7921053790000001
1885,55.56666666666667,0.1,47,79714,0.6795917909999999
1886,81.33333333333333,6.966666666666667,24,39015,1.38845239
1887,95.53333333333333,0.26666666666666666,47,83087,0.651815085
1888,74.0,2.6,18,67449,0.8026457029999999
1889,103.43333333333334,0.2,57,67045,0.807451712
1890,89.76666666666667,0.13333333333333333,49,71335,0.7588668959999999
1891,53.1,0.4666666666666667,48,65327,0.828175793
1892,81.0,0.8666666666666667,36,44577,1.213644929
1893,96.1,0.5,35,72002,0.751002611
1894,105.63333333333334,0.5666666666666667,45,61290,0.88209039
1895,101.53333333333333,0.06666666666666667,48,61884,0.873503329
1896,15.966666666666667,0.26666666666666666,47,64999,0.8313004820000001
1897,98.36666666666666,0.4,53,56136,0.962406477
1898,95.6,0.06666666666666667,50,70542,0.765735307
1899,109.0,0.36666666666666664,50,40188,1.343804121
1900,91.03333333333333,0.6,36,76745,0.7036102679999999
1901,92.83333333333333,1.1,55,64293,0.839766382
1902,73.06666666666666,2.033333333333333,88,64009,0.843317815
1903,112.8,0.1,25,71638,0.753411178
1904,92.0,0.4666666666666667,50,66595,0.810333358
1905,20.9,2.1,45,84032,0.642080755
1906,108.16666666666667,7.233333333333333,88,58884,0.9162071190000001
1907,20.633333333333333,2.4,27,71361,0.755925926
1908,51.06666666666667,0.1,36,68792,0.784099895
1909,74.76666666666667,3.6666666666666665,24,40099,1.3443943740000002
1910,112.3,5.033333333333333,31,60318,0.893380583
1911,98.23333333333333,0.6333333333333333,39,56424,0.954449702
1912,94.73333333333333,0.13333333333333333,49,70620,0.762378363
1913,71.1,1.3,55,66458,0.809717115
1914,109.66666666666667,1.3,23,39624,1.357985564
1915,56.7,0.26666666666666666,65,95016,0.5659443670000001
1916,99.76666666666667,0.23333333333333334,57,88425,0.607900707
1917,90.4,0.03333333333333333,36,73155,0.734755382
1918,77.56666666666666,1.1333333333333333,37,76465,0.702855947
1919,41.46666666666667,0.6,62,77411,0.694175763
1920,78.3,0.06666666666666667,53,78663,0.68290022
1921,22.366666666666667,0.1,53,79844,0.6725996940000001
1922,97.4,0.2,51,63366,0.84746394
1923,38.63333333333333,1.6666666666666667,33,63784,0.841622821
1924,15.8,0.23333333333333334,40,67591,0.7939857379999999
1925,25.866666666666667,1.0333333333333334,37,38581,1.3904574790000002
1926,48.13333333333333,1.0333333333333334,28,37203,1.441935328
1927,41.733333333333334,0.03333333333333333,69,84347,0.635778747
1928,66.83333333333333,2.466666666666667,28,74758,0.716789507
1929,53.666666666666664,0.43333333333333335,56,70246,0.762727415
1930,26.5,0.06666666666666667,45,62443,0.857958778
1931,98.56666666666666,0.06666666666666667,71,60244,0.889184815
1932,34.5,0.2,45,73867,0.724737975
1933,47.4,0.23333333333333334,29,74146,0.7218597090000001
1934,78.13333333333334,0.8,80,58714,0.911581735
1935,86.66666666666667,0.16666666666666666,30,39021,1.371430256
1936,46.53333333333333,0.2,50,80065,0.668378817
1937,95.1,1.1666666666666667,43,58987,0.906853714
1938,40.266666666666666,0.5666666666666667,9,50971,1.0493466870000001
1939,26.533333333333335,0.3333333333333333,53,70643,0.757081523
1940,19.8,2.2666666666666666,44,65329,0.8181297740000001
1941,89.1,1.1333333333333333,34,62997,0.848396908
1942,75.4,1.1333333333333333,50,63003,0.848128502
1943,110.2,0.43333333333333335,66,41981,1.272723613
1944,51.36666666666667,0.16666666666666666,56,81326,0.656791063
1945,22.7,1.2333333333333334,26,65695,0.812536266
1946,76.8,0.23333333333333334,78,71556,0.7459395440000001
1947,45.6,0.36666666666666664,27,71361,0.747777778
1948,97.56666666666666,1.6333333333333333,34,71847,0.742669701
1949,16.266666666666666,0.06666666666666667,19,38991,1.368311149
1950,86.1,0.2,48,58282,0.914743489
1951,112.9,0.36666666666666664,45,38655,1.378929246
1952,111.23333333333333,0.13333333333333333,75,83606,0.637296725
1953,17.366666666666667,0.6,31,79239,0.6722451070000001
1954,42.833333333333336,1.0333333333333334,53,73785,0.721889408
1955,78.76666666666667,0.1,21,36648,1.453219548
1956,80.63333333333334,1.5666666666666667,19,58589,0.9086376279999999
1957,84.26666666666667,0.26666666666666666,28,83627,0.636567257
1958,69.43333333333334,0.6666666666666666,52,77107,0.690345883
1959,30.033333333333335,2.7666666666666666,49,72492,0.734195222
1960,69.5,3.6,56,79156,0.672366087
1961,71.1,2.066666666666667,47,74322,0.7159164179999999
1962,100.23333333333333,0.6333333333333333,70,63555,0.837163874
1963,32.46666666666667,0.3333333333333333,45,81656,0.6511346379999999
1964,103.2,0.03333333333333333,38,40307,1.3188850570000001
1965,84.46666666666667,0.43333333333333335,55,64857,0.819298148
1966,60.06666666666667,0.06666666666666667,68,68714,0.773164275
1967,94.36666666666666,0.06666666666666667,40,57173,0.92916639
1968,73.66666666666667,1.1333333333333333,51,73865,0.7188818790000001
1969,42.03333333333333,0.23333333333333334,48,70972,0.7481792820000001
1970,71.53333333333333,3.0,6,73392,0.723333333
1971,82.26666666666667,0.7333333333333333,35,39729,1.336175841
1972,39.96666666666667,0.06666666666666667,42,75833,0.699951868
1973,51.43333333333333,8.133333333333333,26,68178,0.778251195
1974,80.66666666666667,0.36666666666666664,44,58029,0.914250116
1975,48.8,3.2333333333333334,40,58099,0.9128954029999999
1976,104.16666666666667,0.13333333333333333,80,60819,0.8720413029999999
1977,63.1,0.06666666666666667,61,94641,0.560379117
1978,26.933333333333334,2.0,31,38349,1.382930715
1979,83.36666666666666,0.7333333333333333,36,68154,0.77778575
1980,31.333333333333332,0.03333333333333333,56,64788,0.818160925
1981,82.36666666666666,5.1,15,77784,0.68137689
1982,45.9,0.6333333333333333,82,73921,0.716978125
1983,23.733333333333334,1.4666666666666666,20,58705,0.902687165
1984,45.666666666666664,0.7,56,78399,0.675712445
1985,107.76666666666667,0.03333333333333333,25,37662,1.406549307
1986,58.266666666666666,0.5,49,67656,0.782873803
1987,40.9,0.9,49,74834,0.707764519
1988,60.13333333333333,2.7333333333333334,43,53829,0.9839122029999999
1989,36.63333333333333,0.16666666666666666,62,66150,0.800625699
1990,24.9,6.466666666666667,19,60783,0.8707730779999999
1991,72.23333333333333,0.5666666666666667,45,71078,0.744562453
